question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Parcelamento sem juros,Fácil,2.095151886000167,1298,0.0043325,AC,0.07148706200132438,38,0,0,0,0,38
Torneio de tênis,Fácil,1.3070466250010213,1165,0.0036750000000000003,AC,0.042359934999694815,20,0,0,0,0,20
Colchão,Fácil,1.8827345179997792,1221,0.0047025,AC,0.07362351700066938,40,0,0,0,0,40
Gincana_2016,Difícil,1.9295402919997287,1255,0.0043375,WA,0.09000824000031571,15,44,0,0,0,59
Teleférico,Fácil,1.2688169100001687,1134,0.0034850000000000003,AC,0.08179910399849177,36,0,0,0,0,36
Catálogo de Músicas,Difícil,5.8463861609998276,1984,0.0109475,AC,0.8118319339992013,26,0,0,0,0,26
Jogo de Tabuleiro,Médio,2.283065700001316,1565,0.005912500000000001,AC,0.06327999399945838,28,0,0,0,0,28
Fuga,Difícil,7.601375456999449,2279,0.0146475,TLE,15.0,22,0,0,12,0,34
Cubo e quadrado,Fácil,2.8484866050002893,1143,0.0048825,AC,0.06929464000131702,30,0,0,0,0,30
Visita entre cidades,Médio,2.769085420999545,1452,0.006155000000000001,AC,0.09326235499975155,19,0,0,0,0,19
Jardim de infância,Difícil,5.189266425000824,2010,0.0110375,AC,0.09112072099924262,80,0,0,0,0,80
Prêmio do Milhão,Fácil,1.1760725130006904,1218,0.0038325000000000004,AC,0.053228426000714535,20,0,0,0,0,20
Móbile_2015,Fácil,1.2478190460005862,1045,0.00335,AC,0.09610306399918045,30,0,0,0,0,30
Detetive,Médio,5.228210601999308,1889,0.0092475,WA,0.32678719100113085,6,72,0,0,0,78
Concatena Dígitos,Médio,2.574054974000319,1868,0.007007500000000001,AC,0.2255137049996847,25,0,0,0,0,25
Jogo do Preto e Branco,Médio,5.460158414998659,1734,0.0101475,AC,0.053415733000292676,40,0,0,0,0,40
Musical,Médio,4.083179183000539,1941,0.008215,WA,0.09407671299959475,23,28,0,0,0,51
Supermercado,Fácil,2.140744566999274,1365,0.0046625,AC,0.037216497999907006,20,0,0,0,0,20
PacMan,Fácil,2.210596913999325,1362,0.00523,AC,0.08021693199953006,50,0,0,0,0,50
Fotografia,Fácil,2.332329134000247,1404,0.005497500000000001,AC,0.04983858100058569,20,0,0,0,0,20
Baralho,Fácil,2.1342397359985625,1558,0.0059075,AC,0.04991578099907201,25,0,0,0,0,25
Floresta,Médio,1.814778316000229,1301,0.0047150000000000004,WA,0.05855089900069288,5,28,0,0,0,33
Aplicativo de Calorias,Fácil,1.1174152059993503,1237,0.0037425,AC,0.06967423499918368,25,0,0,0,0,25
A idade de Dona Mônica,Fácil,1.3538981399997283,1141,0.0035025,AC,0.05931256599978951,24,0,0,0,0,24
Receita de Bolo,Fácil,1.1424553060005564,1080,0.003225,AC,0.08347853399936866,30,0,0,0,0,30
Dona Formiga,Médio,2.7987256300002628,1548,0.00657,WA,0.07429763599975558,12,10,0,0,0,22
Quadrado Mágico_2011,Fácil,3.5648026109993225,1523,0.007157500000000001,AC,4.0744006050008466,53,0,0,0,0,53
Trio de Palitinhos,Médio,1.976870909000354,1527,0.005405,AC,0.38722857300126634,33,0,0,0,0,33
Chuva_2022,Médio,2.4704734459992324,1372,0.005455,AC,0.11771813400082465,30,0,0,0,0,30
Setas,Médio,5.577508556001703,1637,0.009905,AC,0.9836724830001913,60,0,0,0,0,60
Hotel Nlogônia,Médio,3.8591146510007093,1793,0.0081325,WA,0.973209924000912,22,38,0,0,0,60
