question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Vende-se,Fácil,5.437979406997329,1374,0.00060954,AC,0.3706634550035232,50,0,0,0,0,50
Plano de estacionamento,Difícil,14.790739703996223,1786,0.0007474,AC,0.5539441750006517,50,0,0,0,0,50
Tarzan,Médio,8.818168334008078,1605,0.00068988,RE,0.3096380640054121,52,0,1,0,0,53
Contas a pagar,Fácil,5.599694768010522,1383,0.00061422,AC,0.0637027180055156,43,0,0,0,0,43
Mapa_2017,Médio,12.058726707997266,1956,0.0008319,AC,0.0317281729949172,21,0,0,0,0,21
Maior valor,Fácil,4.640936158000841,1182,0.00052194,AC,0.0541825699910987,40,0,0,0,0,40
Chuva_2019,Médio,15.426430108011118,2127,0.00087888,WA,0.1285370210098335,0,35,0,0,0,35
Calculadora,Médio,4.388981637996039,1501,0.00066814,WA,0.3190298209956381,27,26,0,0,0,53
Grupos de Trabalho,Médio,9.12187740499212,1811,0.000776,AC,0.7714841419947334,25,0,0,0,0,25
Escadinha,Fácil,5.349284727999475,1359,0.00059598,TLE,15.0,1,0,0,25,0,26
Pangrama,Fácil,3.6569860599993262,1348,0.0006017199999999,AC,0.0696925350057426,50,0,0,0,0,50
Notas,Fácil,5.620611936989008,1297,0.0005654799999999,AC,0.0562551600014558,40,0,0,0,0,40
Metrô da Nlogônia,Médio,16.550625206000404,2171,0.00088652,WA,0.7865887850057334,6,32,0,0,0,38
Epidemia,Fácil,4.511549244998605,1339,0.00060136,AC,0.0440681259933626,28,0,0,0,0,28
Batalha,Fácil,6.390005028995802,1621,0.00071596,AC,0.0460962919896701,19,0,0,0,0,19
Jogo do Poder,Difícil,16.125647733992082,2495,0.00104042,WA,2.579541346000042,0,150,0,0,0,150
Cobertura para Celular,Médio,9.13676202300121,1757,0.0007499,WA,6.254560430999845,35,25,0,0,0,60
Desafio do maior número,Fácil,3.451020478998544,1137,0.00051312,AC,0.0547563339932821,30,0,0,0,0,30
Balé,Difícil,8.79170426800556,1882,0.00080992,AC,0.5387569029990118,52,0,0,0,0,52
Atletismo,Fácil,3.766379563996452,1632,0.0007318199999999,AC,0.1813565649936208,41,0,0,0,0,41
Copa do Mundo_2014,Médio,12.837777648004703,2142,0.0009071999999999,WA,0.0700252459937473,0,50,0,0,0,50
Pilhas de moedas,Médio,13.065123749998747,1763,0.00072674,AC,1.258859855006449,22,0,0,0,0,22
Amigos,Difícil,8.389166031003697,2619,0.00115362,TLE,15.0,39,0,0,13,0,52
Remove Dígitos,Médio,7.30433806500514,1454,0.0006314,AC,0.100018277997151,30,0,0,0,0,30
Idade de Camila,Fácil,2.151358725008322,1131,0.00051504,AC,0.0380229110014624,20,0,0,0,0,20
Trio de Bonecas,Difícil,9.524661203991856,1916,0.00082862,WA,4.255273885995848,0,76,0,0,0,76
Exploração do Capitão Levi,Difícil,16.06877596999402,2105,0.00086264,WA,5.121560498999315,47,7,0,0,0,54
Média e mediana,Fácil,14.839567768998675,1591,0.00063358,AC,0.0491399719903711,20,0,0,0,0,20
Teclado,Médio,6.646282050001901,1508,0.00065714,AC,0.1264736489974893,27,0,0,0,0,27
Palavras Cruzadas,Médio,5.761877807992278,1559,0.00068438,AC,0.047914455004502,20,0,0,0,0,20
Triângulo,Fácil,5.146503067997401,1403,0.0006173,AC,0.062100429990096,50,0,0,0,0,50
Bactérias,Fácil,3.7009692049905434,1506,0.0006760199999999,AC,0.0765475139924092,36,0,0,0,0,36
Quebra-cabeças,Difícil,17.215431415999774,2066,0.00083786,WA,0.1452494339901022,3,41,0,0,0,44
Cápsulas,Médio,5.965194880991476,1534,0.00067198,AC,0.2527521770098246,27,0,0,0,0,27
Mina,Médio,9.655376287002582,1574,0.0006677,AC,0.1060317649971693,40,0,0,0,0,40
Pesos,Fácil,9.653791953998734,1820,0.00077834,WA,0.0671745629952056,15,9,0,0,0,24
Brigadeiros,Difícil,36.876499082005466,3235,0.00123826,RE,0.1858668529894203,0,0,67,0,0,67
Cálculo,Médio,9.834875800996087,1858,0.0007968999999999,TLE,15.0,12,14,0,3,0,29
Dengue,Médio,14.08646144499653,2054,0.00085196,WA,0.1708043160033412,0,10,0,0,0,10
Casamento de inteiros,Fácil,10.150550380989444,1510,0.0006414999999999,WA,0.036950652996893,0,20,0,0,0,20
