question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Subsequência,Médio,20.266754786000092,1433,0.0043159999999999995,AC,0.16289417099869752,51,0,0,0,0,51
Alfabeto alienígena,Fácil,15.105762314000458,1660,0.00439,AC,0.08447623899883183,61,0,0,0,0,61
Campeonato_2018,Fácil,14.488547344000835,1761,0.004862,AC,0.07977619299890648,48,0,0,0,0,48
Plano de Internet,Fácil,11.967079457999716,1442,0.003844,AC,0.0268845410009817,10,0,0,0,0,10
Rodovia,Difícil,143.7334212379992,1804,0.006607999999999999,AC,1.234648941001069,13,0,0,0,0,13
Figurinhas da copa,Fácil,13.09036804599964,1549,0.0040680000000000004,AC,0.038176863999979105,20,0,0,0,0,20
Meteoros,Fácil,22.38692943299975,1799,0.006278000000000001,WA,0.22669408399997337,0,10,0,0,0,10
Burocracia,Difícil,260.09866805800084,3003,0.017666,AC,2.722132885000974,53,0,0,0,0,53
Pizza da OBI,Fácil,9.689046932000565,1350,0.00356,AC,0.07418915999915043,27,0,0,0,0,27
Chefe,Médio,123.00736868400054,3010,0.01586,AC,0.14074987300045905,28,0,0,0,0,28
Vende-se,Fácil,13.192515652999646,1404,0.004218,AC,0.28873133299930487,50,0,0,0,0,50
Plano de estacionamento,Difícil,20.06795955099915,1611,0.0056819999999999996,AC,0.3179110339988256,50,0,0,0,0,50
Tarzan,Médio,15.046908127000279,1639,0.0060479999999999996,AC,0.2193923979993997,53,0,0,0,0,53
Contas a pagar,Fácil,11.802162140000291,1437,0.003984,AC,0.051317426999958116,43,0,0,0,0,43
Mapa_2017,Médio,46.209524126999895,1929,0.0072180000000000005,AC,0.04256156900009955,21,0,0,0,0,21
Maior valor,Fácil,14.996097414999895,1275,0.00394,AC,0.06962846299938974,40,0,0,0,0,40
Chuva_2019,Médio,42.202023580999594,1952,0.007084,AC,0.35327306799990765,35,0,0,0,0,35
Calculadora,Médio,36.388465026999256,1681,0.0059819999999999995,AC,0.6927317679983389,53,0,0,0,0,53
Grupos de Trabalho,Médio,28.995992079000644,1892,0.007334,AC,1.7059459450010763,25,0,0,0,0,25
Escadinha,Fácil,25.741666497999176,1415,0.00433,AC,0.06073888299943064,26,0,0,0,0,26
Pangrama,Fácil,13.903435090998755,1310,0.00316,AC,0.06657539600018936,50,0,0,0,0,50
Notas,Fácil,9.718267514001127,1384,0.004428,AC,0.06304479900063598,40,0,0,0,0,40
Metrô da Nlogônia,Médio,47.929319672999554,2247,0.011294,AC,1.6691686350004602,38,0,0,0,0,38
Epidemia,Fácil,14.186220588000651,1434,0.003998,AC,0.04859565299921087,28,0,0,0,0,28
Batalha,Fácil,14.731851403999826,1614,0.004578,AC,0.041492012000162504,19,0,0,0,0,19
Jogo do Poder,Difícil,183.7501641179988,2621,0.011462,AC,3.472504201999982,150,0,0,0,0,150
Cobertura para Celular,Médio,93.89583660599965,2079,0.010148,AC,0.13803588500013575,60,0,0,0,0,60
Desafio do maior número,Fácil,8.797270889999709,1171,0.002692,AC,0.04964321899933566,30,0,0,0,0,30
Balé,Difícil,22.121126400999856,1870,0.0065699999999999995,AC,0.6158278780003457,52,0,0,0,0,52
Atletismo,Fácil,12.634436184000151,1646,0.004582,AC,0.18674561499938136,41,0,0,0,0,41
Copa do Mundo_2014,Médio,32.31218295799954,2300,0.01005,AC,0.0628243580013077,50,0,0,0,0,50
Pilhas de moedas,Médio,116.11122735400022,1881,0.009402,AC,0.08544588599943381,22,0,0,0,0,22
