question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Relógios,Difícil,3.1032938530042884,1664,0.00322725,WA,15.0,10,35,0,3,0,48
Cabo de guerra,Fácil,1.673370253003668,1087,0.0009762,AC,0.0639227360006771,76,0,0,0,0,76
Toupeira,Médio,1.6403390359992045,1513,0.00166605,AC,0.49066961799690034,26,0,0,0,0,26
Copa,Fácil,1.2088268509978661,958,0.0008457,WA,0.06790250400081277,46,12,0,0,0,58
Corredor,Médio,1.3903220159991179,904,0.0009663,AC,0.11369027999899117,30,0,0,0,0,30
Linhas de Ônibus,Médio,2.1604973950015847,1471,0.0022740000000000004,AC,0.3589429309940897,65,0,0,0,0,65
Câmeras,Médio,3.6028150619968073,1568,0.0035053500000000004,WA,0.07876240400219103,50,10,0,0,0,60
Passatempo,Médio,24.068616324002505,1725,0.00400275,WA,0.060491716001706664,1,29,0,0,0,30
Trilhas,Médio,1.9334660399981658,1392,0.0018585000000000001,WA,0.08499759099504445,18,2,0,0,0,20
Escada perfeita,Médio,4.381679240002995,1487,0.004008,WA,0.10406818299816223,29,31,0,0,0,60
Sequência Secreta,Médio,2.5361105679985485,920,0.0006118499999999999,AC,0.03077838700119173,19,0,0,0,0,19
Cortando o Papel,Médio,1.5002517600005376,802,0.00108555,WA,0.16668456899787998,0,22,0,0,0,22
Acelerador de Partículas,Fácil,0.8442969489988172,765,0.00053595,WA,0.05161913200572599,12,27,0,0,0,39
Teleférico,Fácil,0.9208117479938664,740,0.00042105,WA,0.04688855200220132,27,9,0,0,0,36
Catálogo de Músicas,Difícil,2.2582894009974552,1460,0.00175755,TLE,15.0,0,11,0,15,0,26
Fissura Perigosa,Médio,2.001230743000633,1278,0.0016074,AC,0.15458394800225506,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,2.1508486250022543,1326,0.00195975,AC,0.043369874998461455,28,0,0,0,0,28
Fuga,Difícil,11.03198131800309,3206,0.0127776,WA,0.04443151500163367,0,34,0,0,0,34
Visita entre cidades,Médio,2.356210475998523,1138,0.0017151000000000002,AC,0.07245067299663788,19,0,0,0,0,19
Jardim de infância,Médio,5.870545375000802,2231,0.00633675,WA,0.05953045500064036,48,32,0,0,0,80
Jogo de Cartas,Fácil,1.194217614000081,1060,0.00093705,TLE,15.0,0,36,0,24,0,60
Móbile_2015,Fácil,0.9722074330056785,664,0.0005442,AC,0.04045794300327543,30,0,0,0,0,30
Transporte de Contêineres,Fácil,1.1353471220063511,975,0.0006552,AC,0.059584449998510536,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,2.025833056999545,1216,0.0018789,WA,0.0621033389979857,21,19,0,0,0,40
Supermercado,Médio,1.7935700899979565,1358,0.0016194,AC,0.040665720000106376,10,0,0,0,0,10
Floresta,Fácil,0.7934672889969079,813,0.00015705,WA,0.035919161993660964,0,33,0,0,0,33
Quadrado Mágico_2011,Fácil,2.026542118001089,1145,0.00184485,WA,1.7543379950002418,52,1,0,0,0,53
Trio de Palitinhos,Médio,6.4734226490036235,1144,0.00090285,AC,0.20414148300187662,33,0,0,0,0,33
Setas,Médio,1.8583119609975256,1083,0.0017419500000000001,TLE,15.0,50,0,0,10,0,60
Cavalos,Médio,1.82986343200173,921,0.00096885,RE,0.04560909100109711,20,0,3,0,0,23
Avenida,Fácil,3.3938667429974885,869,0.0006744,AC,0.04356780600210186,28,0,0,0,0,28
Dobradura,Fácil,4.714941929996712,815,0.0006429,WA,0.027552587001991924,8,2,0,0,0,10
Sinuca,Médio,1.347778069000924,861,0.00088965,AC,0.04644886899768608,40,0,0,0,0,40
Campeonato_2018,Fácil,2.310269781999523,1077,0.0001908,WA,0.054324866003298666,0,48,0,0,0,48
Burocracia,Difícil,2.963454840995837,2180,0.00294195,WA,6.499195584998233,1,52,0,0,0,53
Telefone,Fácil,2.362182755001413,1101,0.0015340500000000001,RE,0.1377184109951486,12,0,51,0,0,63
Segredo do Cofre,Médio,1.4783426869980758,1104,0.00113085,TLE,15.0,0,20,0,12,0,32
Chuva_2019,Médio,3.227402106000227,1511,0.0028474500000000005,WA,0.12440508799772942,3,32,0,0,0,35
Metrô da Nlogônia,Difícil,3.671519805000571,1623,0.0035779500000000003,WA,0.4964712149958359,0,38,0,0,0,38
Torres de Hanói,Fácil,1.273094588999811,881,0.00060015,AC,0.02646537500550039,10,0,0,0,0,10
Atletismo,Fácil,1.5312730809964705,1094,0.00080175,AC,0.15638810700329486,41,0,0,0,0,41
Amigos,Médio,2.151148180993914,2052,0.0015187500000000001,WA,0.2633367939997697,8,44,0,0,0,52
Remove Dígitos,Médio,1.207631734003371,825,0.0005625,AC,0.04131356500147376,30,0,0,0,0,30
Trio de Bonecas,Difícil,1.847153274997254,1257,0.00094905,RE,0.2053192500025034,0,0,76,0,0,76
Teclado,Fácil,1.7602254419980454,1076,0.0013314000000000002,AC,0.11737324199930299,27,0,0,0,0,27
Pirâmide_2023,Fácil,1.1768896560024587,1152,0.0008631,WA,0.07527838500391226,58,28,0,0,0,86
Cápsulas,Médio,1.5106304959990666,1055,0.00117615,AC,0.20191274600074394,27,0,0,0,0,27
Caixinha de palitos,Difícil,1.6118201080025756,886,0.0009694500000000001,WA,0.06709736000630073,19,42,0,0,0,61
Mina,Médio,2.8597894220001763,1042,0.0019464,AC,0.06143433700344758,40,0,0,0,0,40
Pesos,Fácil,1.268724845998804,1142,0.0010956,WA,0.0667317629995523,15,9,0,0,0,24
Brigadeiros,Difícil,2.5931711979937973,1904,0.00243255,WA,0.06620883900177432,6,61,0,0,0,67
Dengue,Médio,2.8188991819988587,1425,0.00256545,WA,0.1581232899989118,0,10,0,0,0,10
Casamento de inteiros,Médio,0.7155332049951539,758,0.00013125,WA,0.03619603900006041,0,20,0,0,0,20
Cadeiras do auditório,Médio,6.326005999006156,2094,0.005924250000000001,WA,0.6500290880067041,2,37,0,0,0,39
Impedido!,Fácil,0.7894401900048251,787,0.00041055000000000003,AC,0.07437098999798764,54,0,0,0,0,54
