question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Toupeira,Médio,40.19092272000125,3933,0.034956,AC,0.4623149749968434,26,0,0,0,0,26
Copa,Fácil,15.86277400799736,2176,0.017672,AC,0.0656395490004797,58,0,0,0,0,58
Corredor,Médio,22.279958594001076,3248,0.031496,AC,0.121584600994538,30,0,0,0,0,30
Linhas de Ônibus,Médio,37.667672637995565,4464,0.042588,AC,0.3372881350005627,65,0,0,0,0,65
Câmeras,Médio,29.837314910000718,4470,0.04368,AC,0.0689378559982287,60,0,0,0,0,60
Passatempo,Médio,68.50357605700265,8902,0.096324,AC,0.0671732490009162,30,0,0,0,0,30
Trilhas,Médio,21.728641435998725,3763,0.034326,AC,0.0916265350024332,20,0,0,0,0,20
Sequência Secreta,Médio,13.213851294000053,2113,0.017126,AC,0.044056050996005,19,0,0,0,0,19
Cortando o Papel,Médio,66.1804143210029,9369,0.106178,AC,0.2132180979970144,22,0,0,0,0,22
Acelerador de Partículas,Fácil,10.602730665996203,1783,0.014586,AC,0.0518837050040019,39,0,0,0,0,39
Teleférico,Fácil,19.796413744996244,1980,0.01687,AC,0.0585350719993584,36,0,0,0,0,36
Catálogo de Músicas,Difícil,177.57422785800009,13361,0.148592,AC,0.5000138969990076,26,0,0,0,0,26
Fissura Perigosa,Médio,26.519493562998832,3187,0.0278239999999999,AC,0.1295492669960367,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,14.31194547600171,2607,0.021304,AC,0.0502865980015485,28,0,0,0,0,28
Fuga,Difícil,97.91030009099632,13830,0.15514,AC,0.1217615900022792,34,0,0,0,0,34
Visita entre cidades,Médio,10.997467825996864,2182,0.017514,AC,0.079014148999704,19,0,0,0,0,19
Jardim de infância,Médio,87.7165452219997,13381,0.148472,AC,0.0727575339988106,80,0,0,0,0,80
Jogo de Cartas,Fácil,23.83711741700245,2390,0.0196299999999999,AC,0.2828314700018381,60,0,0,0,0,60
Móbile_2015,Fácil,7.463364477000141,1297,0.009714,AC,0.0564333660004194,30,0,0,0,0,30
Transporte de Contêineres,Fácil,14.16858570199838,2188,0.017376,AC,0.0623015739984111,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,48.11999470400042,7185,0.07712,AC,0.0585283749969676,40,0,0,0,0,40
Supermercado,Médio,24.72975696199865,4109,0.0388079999999999,AC,0.0386203839952941,10,0,0,0,0,10
Floresta,Fácil,22.97497614500025,2699,0.024578,AC,0.046630337004899,33,0,0,0,0,33
Quadrado Mágico_2011,Fácil,32.66424782099784,4684,0.047918,AC,0.9313221090051228,53,0,0,0,0,53
Trio de Palitinhos,Médio,15.846229119997588,2897,0.024754,AC,0.1217743820016039,33,0,0,0,0,33
Setas,Médio,32.93733150100161,5653,0.059986,AC,0.3119782100038719,60,0,0,0,0,60
Cavalos,Médio,18.804895144996408,2720,0.02484,WA,0.0456997020010021,20,3,0,0,0,23
Avenida,Fácil,8.937131366001267,1739,0.013118,AC,0.0391152809970662,28,0,0,0,0,28
